Block Name,Cell ID,vtkOriginalCellIds,Cell Type,ft
ft,486,34006,5,14
ft,487,34008,5,14
ft,488,34012,5,14
ft,489,34017,5,14
ft,490,34019,5,14
ft,491,34021,5,0
ft,492,34255,5,14
ft,493,34259,5,14
ft,494,34267,5,14
ft,495,34268,5,14
ft,496,34271,5,14
ft,497,34272,5,0
ft,498,34275,5,14
ft,499,34276,5,14
ft,500,34352,5,14
ft,501,34353,5,14
ft,502,34636,5,14
ft,503,34637,5,14
ft,504,34641,5,14
ft,505,34643,5,14
ft,506,34644,5,14
ft,507,34646,5,14
ft,508,34647,5,14
ft,509,34648,5,14
ft,510,34860,5,14
ft,511,34861,5,14
ft,512,34872,5,0
ft,513,34894,5,0
ft,514,35104,5,14
ft,515,35105,5,14
ft,516,35120,5,14
ft,517,35132,5,14
ft,518,35133,5,14
ft,519,35193,5,14
ft,520,35242,5,14
ft,521,35243,5,14
ft,522,35244,5,14
ft,523,35245,5,14
ft,524,35246,5,14
ft,525,35247,5,14
ft,526,35430,5,14
ft,527,35431,5,14
ft,528,35433,5,14
ft,529,35561,5,14
ft,530,35563,5,14
ft,531,35564,5,14
ft,532,35565,5,14
ft,533,35581,5,14
ft,534,35603,5,14
ft,535,35604,5,14
ft,536,35606,5,14
ft,537,35615,5,14
ft,538,35619,5,14
ft,539,35625,5,14
ft,540,35635,5,14
ft,541,35656,5,0
ft,542,35915,5,14
ft,543,36157,5,14
ft,544,36158,5,14
ft,545,36164,5,14
ft,546,36167,5,14
ft,547,36168,5,0
ft,548,36170,5,14
ft,549,36507,5,14
ft,550,36511,5,14
ft,551,36514,5,0
ft,552,36524,5,14
ft,553,36534,5,14
ft,554,36535,5,14
ft,555,36536,5,14
ft,556,37024,5,0
ft,557,37414,5,14
ft,558,37415,5,14
ft,559,37434,5,14
ft,560,37435,5,14
ft,561,37436,5,14
ft,562,37898,5,14
ft,563,37899,5,14
ft,564,37903,5,14
ft,565,37912,5,14
ft,566,37914,5,14
ft,567,37915,5,14
ft,568,37916,5,14
ft,569,37918,5,14
ft,570,37919,5,0
ft,571,37920,5,0
ft,572,38315,5,14
ft,573,38316,5,14
ft,574,38318,5,14
ft,575,38324,5,14
ft,576,38325,5,14
ft,577,38351,5,14
ft,578,38353,5,14
ft,579,38359,5,14
ft,580,38389,5,14
ft,581,38390,5,14
ft,582,38733,5,14
ft,583,38740,5,14
ft,584,38742,5,14
ft,585,38743,5,14
ft,586,38756,5,0
ft,587,38760,5,0
ft,588,39339,5,14
ft,589,39340,5,14
ft,590,39353,5,14
ft,591,39354,5,14
ft,592,39737,5,14
ft,593,39738,5,14
ft,594,39739,5,14
ft,595,39740,5,14
ft,596,39880,5,14
ft,597,39882,5,14
ft,598,39884,5,14
ft,599,39886,5,14
ft,600,39892,5,14
