Block Name,Cell ID,vtkOriginalCellIds,Cell Type,ft
ft,373,32141,5,14
ft,374,32142,5,14
ft,375,32185,5,14
ft,376,32188,5,14
ft,377,32191,5,0
ft,378,32195,5,14
ft,379,32199,5,14
ft,380,32202,5,14
ft,381,32359,5,14
ft,382,32369,5,14
ft,383,32677,5,14
ft,384,32678,5,14
ft,385,32931,5,0
ft,386,32932,5,0
ft,387,33095,5,14
ft,388,33098,5,14
ft,389,33100,5,14
ft,390,33102,5,0
ft,391,33107,5,14
ft,392,33110,5,14
ft,393,33114,5,14
ft,394,33115,5,0
ft,395,33119,5,14
ft,396,33120,5,14
ft,397,33490,5,14
ft,398,33491,5,14
ft,399,33745,5,14
ft,400,34058,5,14
ft,401,34059,5,14
ft,402,34362,5,0
ft,403,34364,5,14
ft,404,34859,5,14
ft,405,34873,5,14
ft,406,34879,5,14
ft,407,34888,5,14
ft,408,34890,5,14
ft,409,34892,5,14
ft,410,34903,5,14
ft,411,34907,5,0
ft,412,34908,5,14
ft,413,34915,5,14
ft,414,34917,5,14
ft,415,34918,5,14
ft,416,35657,5,14
ft,417,36181,5,14
ft,418,36182,5,0
ft,419,36184,5,14
ft,420,36189,5,14
ft,421,36191,5,14
ft,422,36193,5,14
ft,423,37081,5,14
ft,424,37424,5,14
ft,425,37433,5,14
ft,426,37477,5,14
ft,427,37478,5,14
ft,428,37929,5,14
ft,429,37930,5,14
ft,430,38403,5,14
ft,431,38404,5,14
ft,432,38405,5,0
ft,433,38406,5,14
ft,434,38410,5,0
ft,435,38414,5,14
ft,436,38416,5,14
ft,437,38419,5,14
ft,438,38423,5,14
ft,439,38735,5,14
ft,440,38785,5,14
ft,441,39037,5,0
ft,442,39039,5,14
ft,443,39040,5,14
ft,444,39041,5,14
ft,445,39042,5,14
ft,446,39045,5,14
ft,447,39051,5,14
ft,448,39054,5,14
ft,449,39355,5,14
ft,450,39646,5,14
ft,451,39652,5,14
ft,452,39653,5,14
ft,453,39743,5,0
ft,454,39888,5,14
ft,455,39904,5,14
ft,456,39909,5,0
ft,457,40318,5,14
ft,458,40319,5,14
ft,459,40322,5,14
ft,460,40325,5,14
ft,461,40330,5,14
ft,462,40331,5,14
ft,463,40333,5,14
ft,464,40334,5,14
ft,465,40568,5,14
ft,466,40569,5,14
ft,467,40570,5,14
ft,468,40574,5,14
ft,469,40582,5,14
ft,470,40831,5,14
ft,471,40834,5,14
ft,472,40839,5,14
ft,473,40844,5,14
ft,474,40848,5,14
ft,475,40869,5,14
ft,476,41955,5,14
ft,477,41956,5,14
ft,478,41958,5,14
